label,title,speaker,lines
4,Say No To This,HAMILTON,"Then her mouth is on mine, and I don't say..."
4,Say No To This,ENSEMBLE,No! No!
4,Say No To This,ENSEMBLE,Say no to this!
4,Say No To This,ENSEMBLE,No! No!
4,Say No To This,ENSEMBLE,Say no to this!
4,Say No To This,ENSEMBLE,No! No!
4,Say No To This,ENSEMBLE,Say no to this!
4,Say No To This,ENSEMBLE,No! No!
4,Say No To This,ENSEMBLE,Say no to this!
4,Say No To This,HAMILTON,I wish I could say that was the last time
4,Say No To This,HAMILTON,I said that last time. It became a pastime
4,Say No To This,HAMILTON,A month into this endeavor I received a letter
4,Say No To This,HAMILTON,"From a Mr. James Reynolds, even better, it said:"
4,Say No To This,JAMES REYNOLDS,"Dear Sir, I hope this letter finds you in good health"
4,Say No To This,JAMES REYNOLDS,And in a prosperous enough position to put wealth
4,Say No To This,JAMES REYNOLDS,In the pockets of people like me: down on their luck
4,Say No To This,JAMES REYNOLDS,"You see, that was my wife who you decided to"
4,Say No To This,HAMILTON,Fuuuu-
4,Say No To This,JAMES REYNOLDS,Uh-oh! You made the wrong sucker a cuckold
4,Say No To This,JAMES REYNOLDS,So time to pay the piper for the pants you unbuckled
4,Say No To This,JAMES REYNOLDS,"And hey, you can keep seein' my whore wife"
4,Say No To This,JAMES REYNOLDS,If the price is right: if not I'm telling your wife
4,Say No To This,HAMILTON,I hid the letter and I raced to her place
4,Say No To This,HAMILTON,Screamed
4,Say No To This,HAMILTON,"""How could you?!"" in her face"
4,Say No To This,HAMILTON,She said:
4,Say No To This,MARIA,"No, sir!"
4,Say No To This,HAMILTON,"Half dressed, apologetic. A mess, she looked"
4,Say No To This,HAMILTON,"Pathetic, she cried:"
4,Say No To This,MARIA,"Please don't go, sir!"
4,Say No To This,HAMILTON,So was your whole story a setup?
4,Say No To This,MARIA,I don't know about any letter!
4,Say No To This,HAMILTON,Stop crying
4,Say No To This,HAMILTON,"Goddamnit, get up!"
4,Say No To This,MARIA,I didn't know any better
4,Say No To This,HAMILTON,I am ruined...
4,Say No To This,MARIA,Please don't leave me with him helpless 
4,Say No To This,HAMILTON,I am helpless-how could I do this?
4,Say No To This,MARIA,Just give him what he wants and you can have me
4,Say No To This,HAMILTON,I don't want you
4,Say No To This,MARIA,Whatever you want 
4,Say No To This,HAMILTON,I don't want you
4,Say No To This,MARIA,If you pay 
4,Say No To This,HAMILTON,I don't...
4,Say No To This,MARIA,You can stay
4,Say No To This,HAMILTON,"Lord, show me how to"
4,Say No To This,HAMILTON,Say no to this 
4,Say No To This,ENSEMBLE,Say no to this!
4,Say No To This,MARIA,Tonight 
4,Say No To This,HAMILTON,I don't know how to
4,Say No To This,ENSEMBLE,Say no to this!
4,Say No To This,HAMILTON,Say no to this'
4,Say No To This,HAMILTON,Cause the situation's helpless 
4,Say No To This,MARIA,Helpless
4,Say No To This,HAMILTON,"And her body's screaming,"
4,Say No To This,HAMILTON,"""Hell, yes"""
4,Say No To This,MARIA,Whoa!
4,Say No To This,MARIA,How can you 
4,Say No To This,HAMILTON,"No, show me how to"
4,Say No To This,ENSEMBLE,Say no to this!
4,Say No To This,MARIA,Say no to this? 
4,Say No To This,HAMILTON,Say no to this
4,Say No To This,ENSEMBLE,Say no to this!
4,Say No To This,HAMILTON,How can I say no to this?
4,Say No To This,HAMILTON,There is nowhere I can go 
4,Say No To This,ENSEMBLE,Go! Go! Go!
4,Say No To This,HAMILTON,When her body's on mine I do not say... 
4,Say No To This,ENSEMBLE,No!
4,Say No To This,HAMILTON,Yes 
4,Say No To This,MARIA,Yes!
4,Say No To This,ENSEMBLE,Say no to this!
4,Say No To This,ENSEMBLE,No!
4,Say No To This,HAMILTON,Yes 
4,Say No To This,MARIA,Yes!
4,Say No To This,ENSEMBLE,Say no to this!
4,Say No To This,ENSEMBLE,No!
4,Say No To This,HAMILTON,Yes 
4,Say No To This,MARIA,Yes!
4,Say No To This,ENSEMBLE,Say no to this!
4,Say No To This,ENSEMBLE,No!
4,Say No To This,HAMILTON,Yes 
4,Say No To This,MARIA,Yes!
4,Say No To This,ENSEMBLE,Say no to this!
4,Say No To This,HAMILTON,Say no to this...
4,Say No To This,HAMILTON,I don't say no to this 
4,Say No To This,MARIA,Don't say no to this
4,Say No To This,HAMILTON,There is nowhere I can go
4,Say No To This,ENSEMBLE,Go go go...
4,Say No To This,JAMES REYNOLDS,So?
4,Say No To This,HAMILTON,Nobody needs to know
5,The Room Where It Happens,BURR,"Ah, Mister Secretary"
5,The Room Where It Happens,HAMILTON,"Mister Burr, sir"
5,The Room Where It Happens,BURR,Didja hear the news about good old General Mercer?
5,The Room Where It Happens,HAMILTON,No
5,The Room Where It Happens,BURR,You know Clermont Street?
5,The Room Where It Happens,HAMILTON,Yeah
5,The Room Where It Happens,BURR,They renamed it after him. The Mercer legacy is secure
5,The Room Where It Happens,HAMILTON,Sure
5,The Room Where It Happens,BURR,And all he had to do was die
5,The Room Where It Happens,HAMILTON,That's a lot less work
5,The Room Where It Happens,BURR,We oughta give it a try
5,The Room Where It Happens,HAMILTON,Ha
5,The Room Where It Happens,BURR,Now how're you gonna get your debt plan through?
5,The Room Where It Happens,HAMILTON,I guess I'm gonna fin'ly have to listen to you
5,The Room Where It Happens,BURR,Really?
5,The Room Where It Happens,HAMILTON,"""Talk less. Smile more."""
5,The Room Where It Happens,BURR,Ha
5,The Room Where It Happens,HAMILTON,Do whatever it takes to get my plan on the Congress floor
5,The Room Where It Happens,BURR,"Now, Madison and Jefferson are merciless."
5,The Room Where It Happens,HAMILTON,"Well, hate the sin, love the sinner"
5,The Room Where It Happens,MADISON,Hamilton!
5,The Room Where It Happens,HAMILTON,"I'm sorry Burr, I've gotta go"
5,The Room Where It Happens,BURR,But-
5,The Room Where It Happens,HAMILTON,Decisions are happening over dinner
5,The Room Where It Happens,BURR,Two Virginians and an immigrant walk into a room
5,The Room Where It Happens,BURR & ENSEMBLE,"Diametric'ly opposed, foes"
5,The Room Where It Happens,BURR,"They emerge with a compromise, having opened doors that were"
5,The Room Where It Happens,BURR & ENSEMBLE,Previously closed
5,The Room Where It Happens,ENSEMBLE,Bros
5,The Room Where It Happens,BURR,The immigrant emerges with unprecedented financial power
5,The Room Where It Happens,BURR,A system he can shape however he wants
5,The Room Where It Happens,BURR,The Virginians emerge with the nation's capital
5,The Room Where It Happens,BURR,And here's the piece de resistance:
5,The Room Where It Happens,BURR,No one else was in
5,The Room Where It Happens,BURR,The room where it happened
5,The Room Where It Happens,BURR,The room where it happened
5,The Room Where It Happens,BURR,The room where it happened
5,The Room Where It Happens,BURR,No one else was in
5,The Room Where It Happens,BURR,The room where it happened 
5,The Room Where It Happens,ENSEMBLE,The room where it happened
5,The Room Where It Happens,BURR,The room where it happened
5,The Room Where It Happens,BURR,The room where it happened 
5,The Room Where It Happens,ENSEMBLE,The room where it happened
5,The Room Where It Happens,BURR,No one really knows how the game is played 
5,The Room Where It Happens,ENSEMBLE,Game is played
5,The Room Where It Happens,BURR,The art of the trade
5,The Room Where It Happens,BURR,How the sausage gets made 
5,The Room Where It Happens,ENSEMBLE,How the sausage gets made
5,The Room Where It Happens,BURR,We just assume that it happens 
5,The Room Where It Happens,ENSEMBLE,Assume that it happens
5,The Room Where It Happens,BURR,But no one else is in
5,The Room Where It Happens,BURR,The room where it happens. 
5,The Room Where It Happens,ENSEMBLE,The room where it happens.
5,The Room Where It Happens,BURR & ENSEMBLE,Thomas claims-
5,The Room Where It Happens,JEFFERSON,Alexander was on Washington's doorstep one day
5,The Room Where It Happens,JEFFERSON,In distress 'n disarray
5,The Room Where It Happens,BURR & ENSEMBLE,Thomas claims-
5,The Room Where It Happens,JEFFERSON,Alexander said-
5,The Room Where It Happens,HAMILTON,I've nowhere else to turn!
5,The Room Where It Happens,JEFFERSON,And basic'ly begged me to join the fray
5,The Room Where It Happens,BURR & ENSEMBLE,Thomas claims-
5,The Room Where It Happens,JEFFERSON,I approached Madison and said-
5,The Room Where It Happens,JEFFERSON,"""I know you hate 'im, but let's hear what he has to say."""
5,The Room Where It Happens,BURR & ENSEMBLE,Thomas claims-
5,The Room Where It Happens,JEFFERSON,"Well, I arranged the meeting"
5,The Room Where It Happens,JEFFERSON,"I arranged the menu, the venue, the seating"
5,The Room Where It Happens,BURR,But!
5,The Room Where It Happens,BURR,No one else was in-
5,The Room Where It Happens,BURR & COMPANY,The room where it happened
5,The Room Where It Happens,BURR & COMPANY,The room where it happened
5,The Room Where It Happens,BURR & COMPANY,The room where it happened
5,The Room Where It Happens,BURR,No one else was in-
5,The Room Where It Happens,BURR & COMPANY,The room where it happened
5,The Room Where It Happens,BURR & COMPANY,The room where it happened
5,The Room Where It Happens,BURR & COMPANY,The room where it happened
5,The Room Where It Happens,BURR,No one really knows how the
5,The Room Where It Happens,BURR,Parties get to yesssss 
5,The Room Where It Happens,COMPANY,Parties get to yesssss
5,The Room Where It Happens,BURR,The pieces that are sacrificed in 
5,The Room Where It Happens,COMPANY,Ev'ry game of chesssss
5,The Room Where It Happens,BURR,Ev'ry game of chesssss
5,The Room Where It Happens,BURR,We just assume that it happens 
5,The Room Where It Happens,COMPANY,Assume that it happens
5,The Room Where It Happens,BURR,But no one else is in 
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,The room where it happens
5,The Room Where It Happens,COMPANY,Meanwhile-
5,The Room Where It Happens,BURR,Madison is grappling with the fact that not ev'ry issue can be settled by committee
5,The Room Where It Happens,COMPANY,Meanwhile-
5,The Room Where It Happens,BURR,Congress is fighting over where to put the capital-
5,The Room Where It Happens,COMPANY,{screams in chaos}
5,The Room Where It Happens,BURR,It isn't pretty
5,The Room Where It Happens,BURR,Then Jefferson approaches with a dinner and invite
5,The Room Where It Happens,BURR,And Madison responds with Virginian insight:
5,The Room Where It Happens,MADISON,"Maybe we can solve one problem with another and win a victory for the Southerners, in other words-"
5,The Room Where It Happens,JEFFERSON,Oh-ho!
5,The Room Where It Happens,MADISON,A quid pro quo
5,The Room Where It Happens,JEFFERSON,I suppose
5,The Room Where It Happens,MADISON,Wouldn't you like to work a little closer to home?
5,The Room Where It Happens,JEFFERSON,"Actually, I would"
5,The Room Where It Happens,MADISON,"Well, I propose the Potomac"
5,The Room Where It Happens,JEFFERSON,And you'll provide him his votes?
5,The Room Where It Happens,MADISON,"Well, we'll see how it goes"
5,The Room Where It Happens,JEFFERSON,Let's go
5,The Room Where It Happens,BURR,No!
5,The Room Where It Happens,COMPANY,-one else was in
5,The Room Where It Happens,COMPANY,The room where it happened
5,The Room Where It Happens,BURR & COMPANY,The room where it happened
5,The Room Where It Happens,BURR & COMPANY,The room where it happened
5,The Room Where It Happens,BURR & COMPANY,No one else was in
5,The Room Where It Happens,BURR & COMPANY,The room where it happened
5,The Room Where It Happens,BURR & COMPANY,The room where it happened
5,The Room Where It Happens,BURR & COMPANY,The room where it happened
5,The Room Where It Happens,BURR,My God!
5,The Room Where It Happens,BURR & COMPANY,In God we trust
5,The Room Where It Happens,BURR & COMPANY,But we'll never really know what got discussed
5,The Room Where It Happens,BURR & COMPANY,Click-boom then it happened
5,The Room Where It Happens,BURR,And no one else was in the room where it happened
5,The Room Where It Happens,COMPANY,Alexander Hamilton!
5,The Room Where It Happens,BURR,What did they say to you to get you to sell New York City down the river?
5,The Room Where It Happens,COMPANY,Alexander Hamilton!
5,The Room Where It Happens,BURR,Did Washington know about the dinner?
5,The Room Where It Happens,BURR,Was there Presidential pressure to deliver?
5,The Room Where It Happens,COMPANY,Alexander Hamilton!
5,The Room Where It Happens,BURR,"Or did you know, even then, it doesn't matter"
5,The Room Where It Happens,BURR,Where you put the U.S. Capital
5,The Room Where It Happens,HAMILTON,Cuz we'll have the banks
5,The Room Where It Happens,HAMILTON,We're in the same spot
5,The Room Where It Happens,BURR,You got more than you gave
5,The Room Where It Happens,HAMILTON,And I wanted what I got
5,The Room Where It Happens,HAMILTON,"When you got skin in the game, you stay in the game"
5,The Room Where It Happens,HAMILTON,But you don't get a win unless you play in the game
5,The Room Where It Happens,HAMILTON,"Oh, you get love for it. You get hate for it"
5,The Room Where It Happens,HAMILTON,You get nothing if you...
5,The Room Where It Happens,HAMILTON & COMPANY,"Wait for it, wait for it, wait!"
5,The Room Where It Happens,HAMILTON,God help and forgive me
5,The Room Where It Happens,HAMILTON,I wanna build
5,The Room Where It Happens,HAMILTON,Something that's gonna
5,The Room Where It Happens,HAMILTON,Outlive me
5,The Room Where It Happens,HAMILTON/JEFFERSON/MADISON/WASHINGTON,"What do you want, Burr?"
5,The Room Where It Happens,COMPANY,"What do you want, Burr?"
5,The Room Where It Happens,HAMILTON/JEFFERSON/MADISON/WASHINGTON,"What do you want, Burr?"
5,The Room Where It Happens,COMPANY,"What do you want, Burr?"
5,The Room Where It Happens,HAMILTON/JEFFERSON/MADISON/WASHINGTON,If you stand for nothing
5,The Room Where It Happens,COMPANY,"What do you want, Burr?"
5,The Room Where It Happens,HAMILTON/JEFFERSON/MADISON/WASHINGTON,"Burr, then what do you fall for?"
5,The Room Where It Happens,COMPANY,What do you want?
5,The Room Where It Happens,BURR,I
5,The Room Where It Happens,BURR,Wanna be in
5,The Room Where It Happens,BURR,The room where it happens
5,The Room Where It Happens,BURR,The room where it happens
5,The Room Where It Happens,BURR,I
5,The Room Where It Happens,BURR,Wanna be in
5,The Room Where It Happens,BURR,The room where it happens
5,The Room Where It Happens,BURR,The room where it happens
5,The Room Where It Happens,BURR,I I wanna be in
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,Wanna be 
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,In the room where it happens 
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,I 
5,The Room Where It Happens,COMPANY,I wanna be in the room
5,The Room Where It Happens,COMPANY,Where it happens
5,The Room Where It Happens,BURR,I wanna be in the room... 
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,Oh 
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,Oh 
5,The Room Where It Happens,COMPANY,I wanna be in
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,I wanna be 
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,I wanna be 
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,I've got to be 
5,The Room Where It Happens,COMPANY,I wanna be in
5,The Room Where It Happens,BURR,I've got to be 
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,In that room 
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,In that big ol' room 
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,COMPANY,The art of the compromise-
5,The Room Where It Happens,BURR,Hold your nose and close your eyes
5,The Room Where It Happens,COMPANY,We want our leaders to save the day-
5,The Room Where It Happens,BURR,But we don't get a say in what they trade away
5,The Room Where It Happens,COMPANY,We dream of a brand new start-
5,The Room Where It Happens,BURR,But we dream in the dark for the most part
5,The Room Where It Happens,BURR & COMPANY,Dark as a tomb where it happens
5,The Room Where It Happens,BURR,I've got to be in
5,The Room Where It Happens,BURR,The room... 
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,I've got to be...
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,I've got to be...
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,"Oh, I've got to be in"
5,The Room Where It Happens,BURR,The room where it happens... 
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,"I've got to be, I've gotta be "
5,The Room Where It Happens,COMPANY,The room where it happens
5,The Room Where It Happens,BURR,I've gotta be...
5,The Room Where It Happens,BURR,In the room! 
5,The Room Where It Happens,COMPANY,I wanna be in the room
5,The Room Where It Happens,COMPANY,Where it happens!
5,The Room Where It Happens,BURR,Click-boom! 
5,The Room Where It Happens,COMPANY,Click-boom!
